id,titulo,descripcion,categoria_id,categoria_nombre,ubicacion,latitud,longitud,estado,prioridad,usuario_id,usuario_nombre,fecha_creacion,fecha_actualizacion,imagen_path,año_creacion,cuadrante,cuadrante_lat,cuadrante_lng,dia_creacion,dia_semana_creacion,distancia_centro_ciudad,es_fin_semana,es_horario_laboral,es_horario_nocturno,es_outlier_geografico,estado_numerico,hora_creacion,mes_creacion,minuto_creacion,nombre_dia_semana,nombre_mes,prioridad_numerica,procesamiento_rapido,semana_año,tiempo_procesamiento,trimestre
719,Infecciones respiratorias por polución #717,Los servicios de salud son insuficientes para atender la demanda de la población.,8,Salud Pública,"Calle Del Valle #77, Col. Solidaridad",20.2737,-97.9531,resuelto,alta,2,María González López,2024-09-18 09:17:05,2024-10-07 14:53:12,,2024,Norte-Este,Norte,Este,18,2,0.007829431652415274,0,1,0,0,3.0,9,9,17,Wednesday,September,3,0,38,461.6019444444444,3
720,Obras sin permiso municipal #718,El problema se ha extendido y ahora afecta a múltiples cuadras del sector.,9,Otros,"Privada Benito Juárez #31, Col. Jardines de Xicotepec",20.2712,-97.9528,no_aprobado,media,2,María González López,2024-09-18 13:23:03,2024-09-20 05:32:31,,2024,Norte-Este,Norte,Este,18,2,0.007299315036355453,0,1,0,0,1.0,13,9,23,Wednesday,September,2,0,38,40.15777777777778,3
721,Accidente por señalización deficiente #719,El mantenimiento de la flota de transporte público es deficiente. Los vecinos han intentado soluciones temporales sin éxito. La situación es crítica especialmente los fines de semana.,6,Transporte,"Cerrada 5 de Mayo #76, Col. Revolución, frente a la iglesia",20.2788,-97.9501,no_aprobado,baja,1,admin,2024-09-19 13:49:38,2024-09-24 19:21:16,,2024,Norte-Este,Norte,Este,19,3,0.013245754036662782,0,1,0,0,1.0,13,9,49,Thursday,September,1,0,38,125.52722222222222,3
722,Ruido excesivo por maquinaria #720,El problema ambiental está afectando la calidad del aire y agua en la zona. La situación afecta particularmente a adultos mayores y niños. Las condiciones climáticas recientes han agravado la situación.,7,Medio Ambiente,"Cerrada Carretera Federal 119 #18, Col. Revolución, esquina principal",20.2552,-97.9606,nuevo,baja,2,María González López,2024-09-19 18:33:34,2024-09-22 21:39:33,,2024,Sur-Oeste,Sur,Oeste,19,3,0.014812157169029684,0,1,0,1,1.0,18,9,33,Thursday,September,1,0,38,75.09972222222223,3
725,Trafico intenso por mal diseño vial #723,Los horarios irregulares afectan la movilidad de trabajadores y estudiantes. Se solicita seguimiento continuo hasta la resolución completa.,6,Transporte,"Cerrada Avenida Universidad #74, Col. La Esperanza, junto a la farmacia",20.2639,-97.9525,en_proceso,alta,2,María González López,2024-09-20 02:44:01,2024-09-21 15:12:40,,2024,Sur-Este,Sur,Este,20,4,0.009667471230880267,0,0,1,0,2.0,2,9,44,Friday,September,3,0,38,36.4775,3
723,Banquetas resbalosas sin textura #721,La estructura presenta daños visibles que comprometen la seguridad peatonal y vehicular.,1,Infraestructura,"Cerrada Boulevard Benito Juárez #36, Col. El Carmen",20.2747,-97.9542,nuevo,alta,1,admin,2024-09-20 03:22:46,2024-09-20 11:51:27,,2024,Norte-Este,Norte,Este,20,4,0.007465252842330449,0,0,1,0,1.0,3,9,22,Friday,September,3,1,38,8.478055555555555,3
724,Restaurante con malas prácticas sanitarias #722,Se requiere intervención sanitaria urgente para prevenir la propagación de enfermedades.,8,Salud Pública,"Cerrada Callejón del Carmen #5, Col. San Francisco",20.2794,-97.9581,en_proceso,media,1,admin,2024-09-20 13:33:35,2024-09-24 18:05:30,,2024,Norte-Este,Norte,Este,20,4,0.009590099061008628,0,1,0,0,2.0,13,9,33,Friday,September,2,0,38,100.53194444444445,3
728,Recolección de basura atrasada #726,Se observan materiales peligrosos mezclados con residuos domésticos comunes.,4,Limpieza,"Boulevard Insurgentes #956, Col. Vista Hermosa",20.2655,-97.9571,resuelto,media,2,María González López,2024-09-21 04:35:40,2024-10-05 20:42:16,,2024,Sur-Este,Sur,Este,21,5,0.005353503525728076,1,0,1,0,3.0,4,9,35,Saturday,September,2,0,38,352.11,3
727,Pavimento levantado por raíces de árbol #725,El área afectada está en una zona de alto tráfico peatonal y necesita atención inmediata. La situación ha empeorado desde la semana pasada.,1,Infraestructura,"Callejón Los Cedros #16, Col. El Carmen",20.2746,-97.9592,resuelto,alta,1,admin,2024-09-21 08:24:01,2024-09-30 10:03:46,,2024,Norte-Este,Norte,Este,21,5,0.004669047011971119,1,1,0,0,3.0,8,9,24,Saturday,September,3,0,38,217.6625,3
726,Zona sin acceso a servicios médicos #724,Los servicios de salud son insuficientes para atender la demanda de la población.,8,Salud Pública,"Callejón Avenida Juárez #63, Col. Emiliano Zapata",20.2734,-97.95,resuelto,alta,1,admin,2024-09-21 16:44:49,2024-10-09 18:24:29,,2024,Norte-Este,Norte,Este,21,5,0.01056219674119984,1,1,0,0,3.0,16,9,44,Saturday,September,3,0,38,433.6611111111111,3
729,Animales callejeros agresivos #727,El manejo inadecuado de residuos médicos pone en riesgo la salud pública. El problema coincide con fallas similares en zonas cercanas.,8,Salud Pública,"Carretera Álvaro Obregón #1139, Col. Francisco Villa",20.2741,-97.9634,no_aprobado,alta,1,admin,2024-09-22 00:50:05,2024-09-25 09:03:01,,2024,Norte-Oeste,Norte,Oeste,22,6,0.0053263495942346365,1,0,1,0,1.0,0,9,50,Sunday,September,3,0,38,80.21555555555555,3
730,Basura acumulada en esquina #728,La basura obstruye el drenaje pluvial y podría causar inundaciones. El problema se intensifica durante las horas pico.,4,Limpieza,"Andador Callejón del Río #4, Col. Santa Cecilia, esquina con Hidalgo",20.2761,-97.9551,en_proceso,alta,2,María González López,2024-09-22 06:21:58,2024-09-27 19:42:46,,2024,Norte-Este,Norte,Este,22,6,0.00782432105680249,1,0,1,0,2.0,6,9,21,Sunday,September,3,0,38,133.34666666666666,3
731,Personas sospechosas merodeando #729,Se requiere incrementar la presencia policial y mejorar la infraestructura de seguridad. El problema se intensifica durante las horas pico. La situación es crítica especialmente los fines de semana.,5,Seguridad,"Boulevard Niños Héroes #199, Col. San José",20.2726,-97.9521,en_proceso,alta,1,admin,2024-09-22 20:27:57,2024-09-28 15:04:35,,2024,Norte-Este,Norte,Este,22,6,0.008316850365365662,1,0,0,0,2.0,20,9,27,Sunday,September,3,0,38,138.61055555555555,3
733,Quema de basura en casa particular #731,El problema se ha extendido y ahora afecta a múltiples cuadras del sector.,9,Otros,"Callejón Del Valle #16, Col. Santa Rosa, frente al banco",20.27,-97.9593,en_proceso,alta,1,admin,2024-09-23 17:10:24,2024-09-30 06:53:32,,2024,Norte-Este,Norte,Este,23,0,0.0006999999999948159,0,1,0,0,2.0,17,9,10,Monday,September,3,0,39,157.7188888888889,3
732,Alcantarilla sin tapa en cruce peatonal #730,Se observan grietas que se extienden y podrían causar un colapso parcial.,1,Infraestructura,"Privada Las Jacarandas #25, Col. Las Flores",20.2772,-97.9555,nuevo,alta,1,admin,2024-09-23 22:07:13,2024-09-24 14:23:53,,2024,Norte-Este,Norte,Este,23,0,0.008490583018848101,0,0,1,0,1.0,22,9,7,Monday,September,3,1,39,16.27777777777778,3
734,Robo a casa habitación #732,Los incidentes delictivos han aumentado significativamente en esta zona. Los comerciantes locales también han expresado su preocupación.,5,Seguridad,"Callejón Degollado #45, Col. Centro, C.P. 73080",20.2673,-97.9605,en_proceso,media,1,admin,2024-09-24 06:06:40,2024-09-29 04:06:55,,2024,Sur-Oeste,Sur,Oeste,24,1,0.00274590604355043,0,0,1,0,2.0,6,9,6,Tuesday,September,2,0,39,118.00416666666666,3
736,Inundación en área verde #734,La quema irregular de materiales genera humo tóxico para la comunidad. El problema se intensifica durante las horas pico.,7,Medio Ambiente,"Avenida Carretera a Huauchinango #997, Col. La Huerta",20.269,-97.9561,en_proceso,alta,2,María González López,2024-09-24 13:10:23,2024-09-28 11:38:28,,2024,Sur-Este,Sur,Este,24,1,0.004026164427827537,0,1,0,0,2.0,13,9,10,Tuesday,September,3,0,39,94.46805555555555,3
735,Contenedores con jeringas usadas #733,La comunidad solicita campañas de vacunación y educación sanitaria.,8,Salud Pública,"Cerrada Avenida Universidad #10, Col. Vista Hermosa",20.2764,-97.95,nuevo,media,1,admin,2024-09-24 23:37:05,2024-09-25 15:30:05,,2024,Norte-Este,Norte,Este,24,1,0.011872657663716623,0,0,1,0,1.0,23,9,37,Tuesday,September,2,1,39,15.883333333333333,3
737,Personas sospechosas merodeando #735,Se requiere incrementar la presencia policial y mejorar la infraestructura de seguridad.,5,Seguridad,"Andador Los Arcos #60, Col. El Mirador",20.2727,-97.9531,en_proceso,alta,1,admin,2024-09-25 01:46:24,2024-09-29 13:38:32,,2024,Norte-Este,Norte,Este,25,2,0.0074094534211257106,0,0,1,0,2.0,1,9,46,Wednesday,September,3,0,39,107.86888888888889,3
739,Fauna silvestre en peligro urbano #737,Se solicita inspección ambiental y aplicación de sanciones correspondientes.,7,Medio Ambiente,"Calle Plutarco Elías Calles #20, Col. San Antonio",20.2707,-97.9536,resuelto,media,2,María González López,2024-09-25 04:29:17,2024-10-23 19:02:05,,2024,Norte-Este,Norte,Este,25,2,0.0064381674411274565,0,0,1,0,3.0,4,9,29,Wednesday,September,2,0,39,686.5466666666666,3
738,Alcantarilla sin tapa en cruce peatonal #736,La superficie irregular dificulta el tránsito y acceso para personas con discapacidad.,1,Infraestructura,"Andador Ocampo #40, Col. Santa María",20.2732,-97.95,nuevo,alta,2,María González López,2024-09-25 17:57:21,2024-09-25 21:35:52,,2024,Norte-Este,Norte,Este,25,2,0.010499523798716581,0,1,0,0,1.0,17,9,57,Wednesday,September,3,1,39,3.6419444444444444,3
740,Alumbrado público apagado en colonia #738,El transformador muestra signos de sobrecarga y necesita mantenimiento preventivo. Se requiere coordinación entre múltiples dependencias municipales. Las condiciones climáticas recientes han agravado la situación.,2,Servicios Públicos,"Callejón Santa Cecilia #50, Col. Centro, altura de la gasolinera",20.2586,-97.9699,nuevo,alta,1,admin,2024-09-26 01:50:17,2024-09-26 06:54:13,,2024,Sur-Oeste,Sur,Oeste,26,3,0.015098675438593839,0,0,1,1,1.0,1,9,50,Thursday,September,3,1,39,5.065555555555555,3
741,Tala no autorizada de árboles #739,El ruido excesivo afecta el descanso y bienestar de los residentes. Los residentes están dispuestos a aportar recursos para la solución. El problema es más evidente durante las primeras horas del día.,7,Medio Ambiente,"Calle Primera #95, Col. San Miguel, frente al mercado",20.2692,-97.9541,resuelto,alta,2,María González López,2024-09-26 11:58:00,2024-10-11 21:32:58,,2024,Sur-Este,Sur,Este,26,3,0.0059539902586383635,0,1,0,0,3.0,11,9,58,Thursday,September,3,0,39,369.5827777777778,3
744,Contenedor de basura desbordado #742,La comunidad está dispuesta a colaborar con horarios específicos de recolección. Se requiere coordinación entre múltiples dependencias municipales. En horario escolar representa mayor riesgo para los menores.,4,Limpieza,"Cerrada Carretera Estatal #46, Col. Solidaridad, esquina principal",20.2748,-97.9596,en_proceso,alta,2,María González López,2024-09-27 00:38:13,2024-09-28 03:33:38,,2024,Norte-Este,Norte,Este,27,4,0.004816637831516314,0,0,1,0,2.0,0,9,38,Friday,September,3,0,39,26.92361111111111,3
743,Unidades de transporte muy sucias #741,Los usuarios del transporte público reportan retrasos constantes en esta ruta. Se observa un patrón de deterioro acelerado en los últimos días.,6,Transporte,"Avenida Los Álamos #1184, Col. Colinas de San Juan, frente a la iglesia, C.P. 73080",20.2709,-97.9631,no_aprobado,baja,2,María González López,2024-09-27 07:12:41,2024-09-28 16:00:49,,2024,Norte-Oeste,Norte,Oeste,27,4,0.003228002478317498,0,0,0,0,1.0,7,9,12,Friday,September,1,0,39,32.80222222222222,3
742,Banqueta colapsada por raíces #740,La superficie irregular dificulta el tránsito y acceso para personas con discapacidad.,1,Infraestructura,"Carretera Calle Verano #413, Col. Buenos Aires",20.2798,-97.9549,resuelto,media,1,admin,2024-09-27 12:59:06,2024-10-27 20:55:42,,2024,Norte-Este,Norte,Este,27,4,0.01104762417898198,0,1,0,0,3.0,12,9,59,Friday,September,2,0,39,727.9433333333334,3
746,Baños públicos contaminados #744,La comunidad solicita campañas de vacunación y educación sanitaria.,8,Salud Pública,"Callejón Cerrada Las Flores #37, Col. San Miguel",20.2794,-97.957,en_proceso,alta,1,admin,2024-09-28 15:55:06,2024-09-30 04:14:23,,2024,Norte-Este,Norte,Este,28,5,0.00986711710683468,1,1,0,0,2.0,15,9,55,Saturday,September,3,0,39,36.32138888888889,3
747,Esquina sin rampa para discapacitados #745,La estructura presenta daños visibles que comprometen la seguridad peatonal y vehicular.,1,Infraestructura,"Andador Del Bosque #74, Col. San Rafael",20.2771,-97.9559,nuevo,alta,2,María González López,2024-09-28 17:25:55,2024-10-02 09:41:27,,2024,Norte-Este,Norte,Este,28,5,0.008198780397105905,1,1,0,0,1.0,17,9,25,Saturday,September,3,0,39,88.25888888888889,3
745,Falta de atención a denuncias previas #743,Los residentes reportan molestias continuas que alteran su calidad de vida.,9,Otros,"Avenida Oriente #929, Col. Emiliano Zapata",20.271,-97.95,nuevo,media,2,María González López,2024-09-28 20:23:24,2024-09-29 20:10:01,,2024,Norte-Este,Norte,Este,28,5,0.010049875621111962,1,0,0,0,1.0,20,9,23,Saturday,September,2,1,39,23.776944444444446,3
748,Cámara de vigilancia dañada #746,La falta de iluminación y vigilancia favorece las actividades delictivas. Los residentes están dispuestos a aportar recursos para la solución.,5,Seguridad,"Avenida Plaza #1132, Col. Colinas de San Juan",20.2713,-97.9578,resuelto,media,1,admin,2024-09-29 01:59:12,2024-10-16 23:43:59,,2024,Norte-Este,Norte,Este,29,6,0.002555386467825862,1,0,1,0,3.0,1,9,59,Sunday,September,2,0,39,429.7463888888889,3
750,Tubería pluvial desconectada #748,La fuga representa un riesgo sanitario y desperdicio del recurso hídrico. Los vecinos han intentado soluciones temporales sin éxito.,3,Saneamiento,"Calle Los Pinos #64, Col. Las Flores",20.253,-97.9601,resuelto,baja,2,María González López,2024-09-29 05:03:09,2024-10-11 15:29:25,,2024,Sur-Oeste,Sur,Oeste,29,6,0.017000294115102312,1,0,1,1,3.0,5,9,3,Sunday,September,1,0,39,298.4377777777778,3
749,Alcantarilla obstruida con basura #747,El sistema requiere limpieza profunda y reparación de conexiones dañadas. La comunidad está organizada para colaborar con las autoridades.,3,Saneamiento,"Camino Calle del Carmen #24, Col. Los Pinos",20.2705,-97.9588,resuelto,alta,1,admin,2024-09-29 22:51:27,2024-10-16 20:48:05,,2024,Norte-Este,Norte,Este,29,6,0.0012999999999969702,1,0,1,0,3.0,22,9,51,Sunday,September,3,0,39,405.94388888888886,3
751,Clínica sin insumos básicos #749,La situación representa un riesgo grave de brote epidemiológico en la comunidad. Los residentes están dispuestos a aportar recursos para la solución.,8,Salud Pública,"Camino San Juan #159, Col. Lázaro Cárdenas",20.2742,-97.9685,en_proceso,alta,2,María González López,2024-09-30 11:28:00,2024-10-03 03:10:52,,2024,Norte-Oeste,Norte,Oeste,30,0,0.009481033698928302,0,1,0,0,2.0,11,9,28,Monday,September,3,0,40,63.714444444444446,3
752,Alumbrado público apagado en colonia #750,El transformador muestra signos de sobrecarga y necesita mantenimiento preventivo.,2,Servicios Públicos,"Carretera Privada Juárez #286, Col. Lázaro Cárdenas",20.2706,-97.95,resuelto,media,1,admin,2024-09-30 12:05:46,2024-10-14 07:31:50,,2024,Norte-Este,Norte,Este,30,0,0.010017983829085605,0,1,0,0,3.0,12,9,5,Monday,September,2,0,40,331.43444444444447,3
753,Maltrato animal en espacio urbano #751,Se solicita intervención de autoridades competentes para establecer orden.,9,Otros,"Calle Vista Verde #200, Col. San Rafael, altura de la gasolinera",20.2744,-97.9586,cerrado,media,1,admin,2024-10-01 07:40:31,2025-01-01 14:22:11,,2024,Norte-Este,Norte,Este,1,1,0.004617358552243319,0,0,0,0,4.0,7,10,40,Tuesday,October,2,0,40,2214.6944444444443,4
754,Fuga de gases industriales #752,El ruido excesivo afecta el descanso y bienestar de los residentes.,7,Medio Ambiente,"Carretera Las Américas #1382, Col. Benito Juárez",20.2709,-97.9615,nuevo,alta,2,María González López,2024-10-01 12:50:31,2024-10-01 23:55:36,,2024,Norte-Oeste,Norte,Oeste,1,1,0.0017492855684604805,0,1,0,0,1.0,12,10,50,Tuesday,October,3,1,40,11.084722222222222,4
755,Zona sin patrullaje policial #753,La falta de iluminación y vigilancia favorece las actividades delictivas.,5,Seguridad,"Camino Josefa Ortiz #36, Col. San Francisco",20.2798,-97.954,nuevo,alta,2,María González López,2024-10-01 16:06:01,2024-10-02 08:43:19,,2024,Norte-Este,Norte,Este,1,1,0.011490865937780429,0,1,0,0,1.0,16,10,6,Tuesday,October,3,1,40,16.621666666666666,4
757,Unidades de transporte muy sucias #755,Los usuarios del transporte público reportan retrasos constantes en esta ruta.,6,Transporte,"Camino Las Américas #161, Col. Buenos Aires",20.2687,-97.95,en_proceso,alta,2,María González López,2024-10-02 05:18:50,2024-10-06 17:06:10,,2024,Sur-Este,Sur,Este,2,2,0.010084145972754434,0,0,1,0,2.0,5,10,18,Wednesday,October,3,0,40,107.78888888888889,4
756,Carril de bicicleta obstruido #754,El problema vial está causando congestionamientos y accidentes menores. La situación afecta particularmente a adultos mayores y niños.,6,Transporte,"Cerrada Calle Unión #68, Col. San Francisco",20.2787,-97.962,no_aprobado,alta,2,María González López,2024-10-02 14:48:57,2024-10-06 20:55:04,,2024,Norte-Oeste,Norte,Oeste,2,2,0.008926925562591876,0,1,0,0,1.0,14,10,48,Wednesday,October,3,0,40,102.10194444444444,4
758,Falta de agua potable en clínica #756,Se requiere intervención sanitaria urgente para prevenir la propagación de enfermedades. Los residentes están dispuestos a aportar recursos para la solución. Durante las lluvias el problema se vuelve más peligroso.,8,Salud Pública,"Cerrada Boulevard Héroes de Puebla #28, Col. Emiliano Zapata",20.2745,-97.9538,cerrado,media,2,María González López,2024-10-02 15:34:46,2025-01-02 20:22:49,,2024,Norte-Este,Norte,Este,2,2,0.007660939890112079,0,1,0,0,4.0,15,10,34,Wednesday,October,2,0,40,2212.8008333333332,4
760,Unidades de transporte muy sucias #758,Los usuarios del transporte público reportan retrasos constantes en esta ruta.,6,Transporte,"Andador Hermanos Serdán #66, Col. Vista Hermosa",20.2759,-97.954,resuelto,alta,2,María González López,2024-10-03 05:46:58,2024-10-11 16:41:46,,2024,Norte-Este,Norte,Este,3,3,0.008414867794565056,0,0,1,0,3.0,5,10,46,Thursday,October,3,0,40,202.91333333333333,4
761,Alumbrado público apagado en colonia #759,Los comerciantes reportan pérdidas económicas debido a las fallas constantes. La situación afecta particularmente a adultos mayores y niños. Durante las lluvias el problema se vuelve más peligroso.,2,Servicios Públicos,"Callejón Callejón San José #26, Col. Lomas de Santa Anita, frente al OXXO",20.276,-97.9615,en_proceso,media,1,admin,2024-10-03 06:58:45,2024-10-09 06:03:16,,2024,Norte-Oeste,Norte,Oeste,3,3,0.006184658438428449,0,0,1,0,2.0,6,10,58,Thursday,October,2,0,40,143.07527777777779,4
759,Construcción abandonada en vía pública #757,La estructura presenta daños visibles que comprometen la seguridad peatonal y vehicular.,1,Infraestructura,"Carretera Privada Hidalgo #1036, Col. Vista Hermosa",20.2731,-97.9562,resuelto,media,2,María González López,2024-10-03 08:13:46,2024-10-13 01:48:12,,2024,Norte-Este,Norte,Este,3,3,0.004904079934094259,0,1,0,0,3.0,8,10,13,Thursday,October,2,0,40,233.5738888888889,4
762,Contaminación del aire por quema #760,Los desechos químicos están contaminando el suelo y fuentes de agua. La situación afecta particularmente a adultos mayores y niños.,7,Medio Ambiente,"Carretera Hidalgo #765, Col. El Mirador",20.2732,-97.9547,nuevo,alta,1,admin,2024-10-04 15:36:31,2024-10-05 00:04:06,,2024,Norte-Este,Norte,Este,4,4,0.006191122676857928,0,1,0,0,1.0,15,10,36,Friday,October,3,1,40,8.459722222222222,4
763,Banqueta colapsada por raíces #761,La estructura presenta daños visibles que comprometen la seguridad peatonal y vehicular. La comunidad está organizada para colaborar con las autoridades. Durante las lluvias el problema se vuelve más peligroso.,1,Infraestructura,"Callejón Morelos #54, Col. San Francisco",20.2785,-97.95,en_proceso,alta,1,admin,2024-10-04 20:07:55,2024-10-09 21:57:07,,2024,Norte-Este,Norte,Este,4,4,0.013124404748400733,0,0,0,0,2.0,20,10,7,Friday,October,3,0,40,121.82,4
764,Publicidad invasiva en postes #762,Es necesario establecer regulaciones claras para prevenir futuros conflictos. En horario escolar representa mayor riesgo para los menores.,9,Otros,"Cerrada Álvaro Obregón #58, Col. San Antonio",20.2777,-97.9539,no_aprobado,media,2,María González López,2024-10-05 04:15:00,2024-10-06 15:42:19,,2024,Norte-Este,Norte,Este,5,5,0.009823441352187486,1,0,1,0,1.0,4,10,15,Saturday,October,2,0,40,35.45527777777778,4
766,Agua turbia en suministro #764,Las aguas residuales están contaminando el suelo y podrían afectar pozos cercanos. Los comerciantes locales también han expresado su preocupación.,3,Saneamiento,"Calle Monte Alto #211, Col. Solidaridad",20.2711,-97.9656,en_proceso,alta,1,admin,2024-10-05 05:21:51,2024-10-09 05:11:40,,2024,Norte-Oeste,Norte,Oeste,5,5,0.0057070132293534385,1,0,1,0,2.0,5,10,21,Saturday,October,3,0,40,95.83027777777778,4
765,Personas viviendo en vía pública #763,Las actividades no reguladas están impactando negativamente el comercio local. Se ha documentado el deterioro progresivo con fotografías.,9,Otros,"Callejón Los Naranjos #51, Col. La Libertad",20.2757,-97.9505,no_aprobado,media,1,admin,2024-10-05 14:14:06,2024-10-10 13:15:16,,2024,Norte-Este,Norte,Este,5,5,0.0110788086001967,1,1,0,0,1.0,14,10,14,Saturday,October,2,0,40,119.01944444444445,4
769,Conexión cruzada agua-potable/aguas-negras #767,Las aguas residuales están contaminando el suelo y podrían afectar pozos cercanos. La situación es crítica especialmente los fines de semana.,3,Saneamiento,"Callejón San Miguel #19, Col. El Paraíso",20.2792,-97.9543,resuelto,alta,1,admin,2024-10-06 01:38:33,2024-10-21 05:39:02,,2024,Norte-Este,Norte,Este,6,6,0.010822661410202519,1,0,1,0,3.0,1,10,38,Sunday,October,3,0,40,364.00805555555553,4
768,Transporte informal operando en ruta oficial #766,La ruta necesita reubicación de paradas para mejorar la seguridad peatonal. En horario escolar representa mayor riesgo para los menores.,6,Transporte,"Andador Del Valle #58, Col. La Huerta",20.2698,-97.9605,resuelto,media,2,María González López,2024-10-06 14:52:50,2024-10-27 03:13:03,,2024,Sur-Oeste,Sur,Oeste,6,6,0.000538516480715494,1,1,0,0,3.0,14,10,52,Sunday,October,2,0,40,492.33694444444444,4
767,Contenedor con residuos peligrosos #765,Los comerciantes de la zona reportan que la situación afecta sus ventas. Los residentes están dispuestos a aportar recursos para la solución. Se observa un patrón de deterioro acelerado en los últimos días.,4,Limpieza,"Carretera Del Campo #103, Col. Nuevo México",20.2789,-97.9572,nuevo,media,2,María González López,2024-10-06 21:01:04,2024-10-06 23:21:55,,2024,Norte-Este,Norte,Este,6,6,0.009330058949437225,1,0,0,0,1.0,21,10,1,Sunday,October,2,1,40,2.3475,4
770,Columna estructural con daño #768,"El deterioro ha empeorado con las lluvias recientes, creando condiciones peligrosas.",1,Infraestructura,"Privada Álvaro Obregón #34, Col. La Esperanza",20.2733,-97.9524,en_proceso,alta,1,admin,2024-10-07 11:19:04,2024-10-08 16:41:24,,2024,Norte-Este,Norte,Este,7,0,0.008285529554587497,0,1,0,0,2.0,11,10,19,Monday,October,3,0,41,29.372222222222224,4
771,Contenedor de reciclaje saturado #769,El servicio de recolección no ha pasado por esta zona en más de una semana.,4,Limpieza,"Calle Camino a Honey #50, Col. El Carmen",20.2725,-97.9582,nuevo,alta,2,María González López,2024-10-07 14:40:36,2024-10-08 06:05:11,,2024,Norte-Este,Norte,Este,7,0,0.0030805843601443075,0,1,0,0,1.0,14,10,40,Monday,October,3,1,41,15.409722222222221,4
772,Personas viviendo en vía pública #770,El problema se ha extendido y ahora afecta a múltiples cuadras del sector. Se solicita seguimiento continuo hasta la resolución completa.,9,Otros,"Boulevard Vicente Guerrero #1368, Col. San Antonio",20.28,-97.9511,nuevo,media,2,María González López,2024-10-07 15:48:15,2024-10-08 07:41:17,,2024,Norte-Este,Norte,Este,7,0,0.013386933928274175,0,1,0,0,1.0,15,10,48,Monday,October,2,1,41,15.883888888888889,4
774,Parada de autobús vandalizada #772,Los comerciantes reportan pérdidas económicas debido a las fallas constantes. Los vecinos han intentado soluciones temporales sin éxito.,2,Servicios Públicos,"Cerrada Felipe Ángeles #69, Col. El Mirador",20.28,-97.9615,no_aprobado,media,1,admin,2024-10-08 00:15:47,2024-10-11 19:49:18,,2024,Norte-Oeste,Norte,Oeste,8,1,0.01011187420808095,0,0,1,0,1.0,0,10,15,Tuesday,October,2,0,41,91.5586111111111,4
773,Bus con fallas mecánicas #771,Los usuarios del transporte público reportan retrasos constantes en esta ruta. En horario escolar representa mayor riesgo para los menores.,6,Transporte,"Boulevard Pancho Villa #1158, Col. Francisco Villa",20.2712,-97.9583,nuevo,alta,1,admin,2024-10-08 04:01:04,2024-10-09 03:18:47,,2024,Norte-Este,Norte,Este,8,1,0.0020808652046685827,0,0,1,0,1.0,4,10,1,Tuesday,October,3,1,41,23.295277777777777,4
775,Animales callejeros agresivos #773,La falta de agua potable obliga a los vecinos a usar fuentes contaminadas. Las condiciones climáticas recientes han agravado la situación.,8,Salud Pública,"Boulevard Santa María #697, Col. La Libertad",20.277,-97.9634,cerrado,media,2,María González López,2024-10-09 03:14:33,2024-12-09 05:43:02,,2024,Norte-Oeste,Norte,Oeste,9,2,0.007782030583338434,0,0,1,0,4.0,3,10,14,Wednesday,October,2,0,41,1466.4747222222222,4
777,Falta de agua potable en clínica #775,Las instalaciones sanitarias no cumplen con normas básicas de higiene. La situación afecta particularmente a adultos mayores y niños.,8,Salud Pública,"Cerrada Cerrada Los Pinos #45, Col. Lomas de Santa Anita, altura de la gasolinera",20.2668,-97.9514,en_proceso,media,1,admin,2024-10-09 10:08:16,2024-10-12 11:45:31,,2024,Sur-Este,Sur,Este,9,2,0.00917605579755132,0,1,0,0,2.0,10,10,8,Wednesday,October,2,0,41,73.62083333333334,4
776,Lámpara pública colgando #774,Los equipos presentan ruidos anormales y podrían fallar completamente pronto. Se requiere coordinación entre múltiples dependencias municipales.,2,Servicios Públicos,"Avenida Segunda #856, Col. Nuevo México",20.28,-97.9574,nuevo,alta,2,María González López,2024-10-09 13:30:50,2024-10-10 00:04:10,,2024,Norte-Este,Norte,Este,9,2,0.010332473082469793,0,1,0,0,1.0,13,10,30,Wednesday,October,3,1,41,10.555555555555555,4
779,Contaminación auditiva por altavoces #777,Se observa mortandad de flora y fauna local debido a la contaminación.,7,Medio Ambiente,"Carretera Calle Estrella #332, Col. Los Pinos",20.2759,-97.9532,en_proceso,alta,2,María González López,2024-10-10 06:43:14,2024-10-13 22:09:16,,2024,Norte-Este,Norte,Este,10,3,0.009002777349239688,0,0,1,0,2.0,6,10,43,Thursday,October,3,0,41,87.43388888888889,4
780,Alcantarilla sin tapa en cruce peatonal #778,"El deterioro ha empeorado con las lluvias recientes, creando condiciones peligrosas.",1,Infraestructura,"Cerrada Las Jacarandas #22, Col. Las Palmas",20.274,-97.9552,nuevo,alta,1,admin,2024-10-10 15:43:14,2024-10-13 12:59:42,,2024,Norte-Este,Norte,Este,10,3,0.006248199740717585,0,1,0,0,1.0,15,10,43,Thursday,October,3,0,41,69.27444444444444,4
